timestamp,entity_id,entity_type,source_ip,geo_location,resource_accessed,auth_method,device_fingerprint,session_duration,status,label
2026-06-25 11:30:00,87c5421e-ec24-43c5-8754-108ff4188f3f,Employee,218.95.124.135,Smithstad,Jira,MFA_Token,14:9d:7a:1d:7b:28,5153,SUCCESS,normal
2026-06-25 11:31:00,683514f2-ceb8-4f9d-b914-c120c8dcd19f,Employee,96.198.131.169,Gomezchester,VPN_Gateway,MFA_Token,ba:ef:1b:32:1f:ce,4294,SUCCESS,normal
2026-06-25 11:33:00,6c12ace8-ae34-4454-8ac5-b68c28f49481,Employee,123.210.99.174,Carlsonmouth,HR_Portal,MFA_Token,1c:80:05:3a:88:ae,5345,SUCCESS,normal
2026-06-25 11:35:00,793b4c32-2050-4494-bd11-48022702878b,Employee,141.243.33.142,Lyonsstad,VPN_Gateway,Biometric,94:55:3a:53:9f:37,3646,SUCCESS,normal
2026-06-25 11:36:00,9e574f7a-a0ee-49ae-9453-dd324b0dbb41,Employee,219.146.131.158,Lake Chad,HR_Portal,Password,60:74:94:28:77:33,4664,SUCCESS,normal
2026-06-25 11:36:00,87f8424d-aae6-4fc1-b6f2-dbfecd29a36f,Admin,197.68.233.193,Salazarhaven,VPN_Gateway,MFA_Token,42:da:e4:51:f3:e6,1542,SUCCESS,normal
2026-06-25 11:36:00,a33dc7af-d701-410d-bf4b-1a70c074718e,Employee,36.189.195.37,West Scott,VPN_Gateway,Biometric,e4:92:78:8b:ab:a3,2333,SUCCESS,normal
2026-06-25 11:37:00,076e2bba-7c53-48bf-af92-f25e45df16b6,Employee,131.110.84.192,Port Tanner,HR_Portal,MFA_Token,a4:41:0d:c9:0d:2a,4958,SUCCESS,normal
2026-06-25 11:38:00,93676a02-4fdc-4e1b-adcb-8cb60692dc63,Contractor,152.5.7.122,Davidborough,VPN_Gateway,MFA_Token,ca:26:7c:34:9a:3d,2196,SUCCESS,normal
2026-06-25 11:39:00,7631de9d-dde9-4863-a2bd-33886db99102,Employee,108.220.130.161,Murphymouth,VPN_Gateway,Password,40:a7:ac:c2:8e:d7,6548,SUCCESS,normal
2026-06-25 11:42:00,a53f8a28-abf3-43fc-a181-3d25655238a6,Employee,52.60.63.66,North Stephenshire,HR_Portal,MFA_Token,ee:33:25:6d:87:43,4834,SUCCESS,normal
2026-06-25 11:44:00,06cb0fb3-9a1d-4644-815e-f6d13b8faa18,Contractor,3.173.150.154,South Bridget,Jira,MFA_Token,26:03:51:d8:ae:8e,5218,SUCCESS,normal
2026-06-25 11:46:00,008d4127-6104-41e3-aa25-a8880f02bad0,Employee,197.15.145.99,Mitchellside,Jira,SSO,f6:f9:4f:61:97:6f,6510,SUCCESS,normal
2026-06-25 11:48:00,cf8ebc5a-ccc5-4569-b9e8-a3692999b735,Employee,110.152.194.6,East Jillmouth,HR_Portal,Password,60:d2:7f:88:51:37,1123,SUCCESS,normal
2026-06-25 11:48:00,269cd696-236c-4b87-94a0-bccb8a476a87,Employee,114.113.227.238,North Robert,Jira,Biometric,d4:a9:ee:d4:1f:69,6777,SUCCESS,normal
2026-06-25 11:49:00,c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,Employee,129.64.2.241,Woodsstad,HR_Portal,MFA_Token,38:98:c7:d6:70:f9,3926,SUCCESS,normal
2026-06-25 11:50:00,79e13cea-b0cb-461f-bd85-de89c2171429,Employee,159.105.157.225,Mcguireland,Jira,MFA_Token,a8:96:71:cf:7c:9c,7052,SUCCESS,normal
2026-06-25 11:51:00,1bf90e27-dc96-425e-8cf3-a17156dc8907,Employee,115.11.24.126,Taylorburgh,HR_Portal,MFA_Token,ce:8e:ec:7f:26:e2,5183,SUCCESS,normal
2026-06-25 11:53:00,bf3c4c06-4343-48bc-89fa-6a688fb5d27b,Admin,153.143.199.37,Jeffreyberg,HR_Portal,MFA_Token,a0:fc:2e:18:38:4e,3867,SUCCESS,normal
2026-06-25 11:54:00,11b7e948-d0e6-4660-bc69-dee1bb5e4bcf,Contractor,192.208.24.235,Lake Thomas,VPN_Gateway,MFA_Token,b6:54:87:d8:6c:66,2584,SUCCESS,normal
2026-06-25 11:55:00,e4855aa1-016b-4287-b008-05cca7f36ae9,Contractor,179.105.41.194,Robinsonhaven,VPN_Gateway,MFA_Token,22:ed:19:7f:3e:e9,3582,SUCCESS,normal
2026-06-25 11:59:00,d4262982-e43e-4288-a2b5-b4985cb85aed,Employee,20.229.77.177,Thompsonhaven,Jira,MFA_Token,52:8a:f7:ee:df:89,5131,SUCCESS,normal
2026-06-25 11:59:00,ef43613c-d4aa-49a3-bed8-c56cda09dfa0,Employee,92.217.240.163,Port Steven,VPN_Gateway,MFA_Token,2e:c2:ac:0e:fd:a6,4761,SUCCESS,normal
2026-06-25 12:01:00,d58842de-a2bc-472f-b412-b29347294739,Employee,142.113.168.114,Jasonview,Jira,MFA_Token,60:24:57:7d:53:ec,7029,SUCCESS,normal
2026-06-25 12:02:00,a3d70628-ece6-4fa2-bd51-66e6451b4cf3,Employee,142.14.44.201,Meganton,VPN_Gateway,MFA_Token,10:75:10:a1:cd:89,4154,SUCCESS,normal
2026-06-25 12:03:00,cc3ebdde-5ad5-4f06-b64d-7c877cd0129d,Employee,122.60.189.150,Angelahaven,HR_Portal,SSO,8e:61:2b:7b:d0:fa,3828,SUCCESS,normal
2026-06-25 12:04:00,793b4c32-2050-4494-bd11-48022702878b,Employee,141.243.33.142,Lyonsstad,Jira,SSO,94:55:3a:53:9f:37,2654,SUCCESS,normal
2026-06-25 12:05:00,06cb0fb3-9a1d-4644-815e-f6d13b8faa18,Contractor,3.173.150.154,South Bridget,HR_Portal,MFA_Token,26:03:51:d8:ae:8e,6317,SUCCESS,normal
2026-06-25 12:09:00,c5f8bc16-f786-4b50-91c5-8ef0dd463c09,Employee,126.204.162.165,Sheilaville,HR_Portal,MFA_Token,98:85:5b:87:13:37,3127,SUCCESS,normal
2026-06-25 12:09:00,e117dac3-119c-4ea3-a180-50815958a499,Employee,116.143.78.241,South Martha,Jira,Biometric,42:9a:04:99:35:44,2690,SUCCESS,normal
2026-06-25 12:11:00,8db06746-7927-4973-9e78-1fd794e0d3ba,Employee,14.206.221.21,Michaelmouth,HR_Portal,MFA_Token,b8:8a:9c:80:76:3d,5376,SUCCESS,normal
2026-06-25 12:13:00,19108be5-8ce2-4ea3-9b20-a56edc815fe7,Employee,64.241.202.234,Port Melindaburgh,VPN_Gateway,MFA_Token,e6:d0:f8:f6:6d:cd,2659,SUCCESS,normal
2026-06-25 12:15:00,8acd4e10-bc59-4585-9445-28c00ef8c2d6,Employee,84.18.25.238,North Breannahaven,HR_Portal,SSO,98:50:1d:29:5f:23,4812,SUCCESS,normal
2026-06-25 12:16:00,076e2bba-7c53-48bf-af92-f25e45df16b6,Employee,57.224.83.7,Port Tanner,Jira,SSO,a4:41:0d:c9:0d:2a,3556,SUCCESS,normal
2026-06-25 12:16:00,562b0f79-c374-49ee-b50b-ea63371ecd7b,Employee,88.80.186.159,West Melanieview,VPN_Gateway,MFA_Token,8c:16:eb:3f:c1:28,5823,SUCCESS,normal
2026-06-25 12:17:00,be0f051b-1b66-45a9-a3c4-36571d8cbbac,Employee,6.45.196.230,Cassandramouth,HR_Portal,MFA_Token,16:68:87:fa:80:1a,4168,SUCCESS,normal
2026-06-25 12:19:00,787f2425-dbcc-4477-89e9-db0adf465290,Employee,119.93.102.237,Kevinbury,Jira,MFA_Token,46:72:0c:62:cc:a8,5706,SUCCESS,normal
2026-06-25 12:20:00,04f64d86-7866-4765-94f7-ce8dd5bcb8d0,Employee,177.170.175.108,Jeffreyland,HR_Portal,Password,9e:14:0f:7e:66:0a,4732,SUCCESS,normal
2026-06-25 12:21:00,6c12ace8-ae34-4454-8ac5-b68c28f49481,Employee,152.160.7.17,Carlsonmouth,VPN_Gateway,MFA_Token,1c:80:05:3a:88:ae,1617,SUCCESS,normal
2026-06-25 12:24:00,36b5229a-acf5-481e-b131-62697118e364,Employee,10.183.14.82,West Zacharymouth,HR_Portal,MFA_Token,24:2f:78:9e:73:65,657,SUCCESS,normal
2026-06-25 12:25:00,bdd640fb-0667-4ad1-9c80-317fa3b1799d,Employee,90.162.152.91,Lake Curtis,Jira,MFA_Token,36:2c:d8:10:0f:2f,4723,SUCCESS,normal
2026-06-25 12:26:00,3c365296-dca0-4eec-acda-bacc1165e210,Employee,47.193.254.5,New Christophershire,VPN_Gateway,MFA_Token,42:a1:85:68:a0:7a,4080,SUCCESS,normal
2026-06-25 12:27:00,0a8381be-c85a-4a46-90e0-f4a0fbdd3933,Employee,35.218.208.52,Caseymouth,Jira,MFA_Token,f4:06:d7:fa:36:dd,6066,SUCCESS,normal
2026-06-25 12:28:00,9132b63e-f162-47e4-a9c3-49e03602f8ac,Employee,188.44.14.139,Lake Victor,VPN_Gateway,MFA_Token,be:ea:49:87:47:7e,5095,SUCCESS,normal
2026-06-25 12:29:00,11b7e948-d0e6-4660-bc69-dee1bb5e4bcf,Contractor,192.208.24.235,Lake Thomas,HR_Portal,MFA_Token,b6:54:87:d8:6c:66,2948,SUCCESS,normal
2026-06-25 12:30:00,fbe33b24-3eae-4032-8bd4-a9900640be0f,Contractor,18.84.155.222,Perryshire,HR_Portal,Password,24:63:c4:fd:cc:7c,3462,SUCCESS,normal
2026-06-25 12:33:00,79e13cea-b0cb-461f-bd85-de89c2171429,Employee,159.105.157.225,Mcguireland,Jira,Biometric,a8:96:71:cf:7c:9c,6792,SUCCESS,normal
2026-06-25 12:34:00,683514f2-ceb8-4f9d-b914-c120c8dcd19f,Employee,96.198.131.169,Gomezchester,VPN_Gateway,Password,ba:ef:1b:32:1f:ce,1836,SUCCESS,normal
2026-06-25 12:35:00,46d483f3-d450-481c-ac6f-7633a2607723,Employee,85.88.253.133,Lake Tina,VPN_Gateway,MFA_Token,12:52:e2:da:04:39,5210,SUCCESS,normal
2026-06-25 12:37:00,a33dc7af-d701-410d-bf4b-1a70c074718e,Employee,125.240.58.51,West Scott,VPN_Gateway,MFA_Token,e4:92:78:8b:ab:a3,3906,SUCCESS,normal
2026-06-25 12:39:00,1bf90e27-dc96-425e-8cf3-a17156dc8907,Employee,115.11.24.126,Taylorburgh,Jira,MFA_Token,ce:8e:ec:7f:26:e2,3921,SUCCESS,normal
2026-06-25 12:41:00,87f8424d-aae6-4fc1-b6f2-dbfecd29a36f,Admin,30.42.197.61,Salazarhaven,GitLab,MFA_Token,42:da:e4:51:f3:e6,603,SUCCESS,normal
2026-06-25 12:41:00,c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,Employee,59.113.242.177,Woodsstad,VPN_Gateway,SSO,38:98:c7:d6:70:f9,4146,SUCCESS,normal
2026-06-25 12:44:00,008d4127-6104-41e3-aa25-a8880f02bad0,Employee,197.15.145.99,Mitchellside,VPN_Gateway,MFA_Token,f6:f9:4f:61:97:6f,5461,SUCCESS,normal
2026-06-25 12:44:00,74273ca3-287d-46ca-af4c-c69a4b22d308,Employee,80.219.93.184,New Rita,Jira,Biometric,8a:98:65:4e:bf:52,3580,SUCCESS,normal
2026-06-25 12:44:00,ef43613c-d4aa-49a3-bed8-c56cda09dfa0,Employee,92.217.240.163,Port Steven,VPN_Gateway,SSO,2e:c2:ac:0e:fd:a6,676,SUCCESS,normal
2026-06-25 12:48:00,c9535b63-ba81-4dd9-987e-f3446f3f920c,Employee,39.102.189.150,Lamborough,HR_Portal,MFA_Token,5c:82:16:df:00:64,2936,SUCCESS,normal
2026-06-25 12:49:00,abf3ad39-fec2-4bbe-a624-5bfa4fcca39a,Admin,156.9.212.232,Martinezbury,AWS_Console,MFA_Token,00:20:ad:0a:75:70,7057,SUCCESS,normal
2026-06-25 12:52:00,bf3c4c06-4343-48bc-89fa-6a688fb5d27b,Admin,153.143.199.37,Jeffreyberg,VPN_Gateway,MFA_Token,a0:fc:2e:18:38:4e,4150,SUCCESS,normal
2026-06-25 12:54:00,dc570131-f8e1-4aa7-8bce-abdeeededb07,Employee,86.230.88.177,Lake John,Jira,MFA_Token,dc:34:b5:d0:4f:79,2488,SUCCESS,normal
2026-06-25 12:54:00,7631de9d-dde9-4863-a2bd-33886db99102,Employee,98.20.204.213,Murphymouth,Jira,MFA_Token,40:a7:ac:c2:8e:d7,4671,SUCCESS,normal
2026-06-25 12:56:00,e767dcea-b0e6-4969-a213-42b0f1eedba3,Employee,104.147.146.61,Brandiberg,VPN_Gateway,MFA_Token,e6:dc:41:15:9d:ba,2563,SUCCESS,normal
2026-06-25 12:58:00,269cd696-236c-4b87-94a0-bccb8a476a87,Employee,114.113.227.238,North Robert,Jira,SSO,d4:a9:ee:d4:1f:69,1480,SUCCESS,normal
2026-06-25 13:04:00,cc3ebdde-5ad5-4f06-b64d-7c877cd0129d,Employee,122.60.189.150,Angelahaven,Jira,MFA_Token,8e:61:2b:7b:d0:fa,1997,SUCCESS,normal
2026-06-25 13:04:00,e4855aa1-016b-4287-b008-05cca7f36ae9,Contractor,179.105.41.194,Robinsonhaven,HR_Portal,SSO,22:ed:19:7f:3e:e9,6043,SUCCESS,normal
2026-06-25 13:08:00,008d4127-6104-41e3-aa25-a8880f02bad0,Employee,197.15.145.99,Mitchellside,HR_Portal,Biometric,f6:f9:4f:61:97:6f,2976,SUCCESS,normal
2026-06-25 13:11:00,8acd4e10-bc59-4585-9445-28c00ef8c2d6,Employee,84.18.25.238,North Breannahaven,Jira,MFA_Token,98:50:1d:29:5f:23,3297,SUCCESS,normal
2026-06-25 13:13:00,04f64d86-7866-4765-94f7-ce8dd5bcb8d0,Employee,177.170.175.108,Jeffreyland,VPN_Gateway,MFA_Token,9e:14:0f:7e:66:0a,3271,SUCCESS,normal
2026-06-25 13:14:00,dc570131-f8e1-4aa7-8bce-abdeeededb07,Employee,86.230.88.177,Lake John,Jira,MFA_Token,dc:34:b5:d0:4f:79,5824,SUCCESS,normal
2026-06-25 13:16:00,06cb0fb3-9a1d-4644-815e-f6d13b8faa18,Contractor,3.173.150.154,South Bridget,Jira,Biometric,26:03:51:d8:ae:8e,376,SUCCESS,normal
2026-06-25 13:16:00,683514f2-ceb8-4f9d-b914-c120c8dcd19f,Employee,96.198.131.169,Gomezchester,Jira,SSO,ba:ef:1b:32:1f:ce,6587,SUCCESS,normal
2026-06-25 13:17:00,93676a02-4fdc-4e1b-adcb-8cb60692dc63,Contractor,152.5.7.122,Davidborough,VPN_Gateway,MFA_Token,ca:26:7c:34:9a:3d,7051,SUCCESS,normal
2026-06-25 13:18:00,9e574f7a-a0ee-49ae-9453-dd324b0dbb41,Employee,219.146.131.158,Lake Chad,VPN_Gateway,MFA_Token,60:74:94:28:77:33,905,SUCCESS,normal
2026-06-25 13:19:00,19108be5-8ce2-4ea3-9b20-a56edc815fe7,Employee,64.241.202.234,Port Melindaburgh,VPN_Gateway,MFA_Token,e6:d0:f8:f6:6d:cd,5047,SUCCESS,normal
2026-06-25 13:21:00,ef43613c-d4aa-49a3-bed8-c56cda09dfa0,Employee,92.217.240.163,Port Steven,VPN_Gateway,Password,2e:c2:ac:0e:fd:a6,6746,SUCCESS,normal
2026-06-25 13:22:00,d58842de-a2bc-472f-b412-b29347294739,Employee,200.212.198.90,Jasonview,HR_Portal,MFA_Token,60:24:57:7d:53:ec,5534,SUCCESS,normal
2026-06-25 13:23:00,aa0b7b14-f2e9-402d-91e9-cdaa6e6981a3,Employee,218.11.152.208,Lake Rachelhaven,Jira,Biometric,8c:9e:d1:a7:ce:97,2447,SUCCESS,normal
2026-06-25 13:24:00,6c12ace8-ae34-4454-8ac5-b68c28f49481,Employee,152.160.7.17,Carlsonmouth,Jira,SSO,1c:80:05:3a:88:ae,2723,SUCCESS,normal
2026-06-25 13:26:00,87f8424d-aae6-4fc1-b6f2-dbfecd29a36f,Admin,197.68.233.193,Salazarhaven,VPN_Gateway,MFA_Token,42:da:e4:51:f3:e6,604,SUCCESS,normal
2026-06-25 13:29:00,269cd696-236c-4b87-94a0-bccb8a476a87,Employee,114.113.227.238,North Robert,Jira,MFA_Token,d4:a9:ee:d4:1f:69,6005,SUCCESS,normal
2026-06-25 13:29:00,9132b63e-f162-47e4-a9c3-49e03602f8ac,Employee,218.17.215.90,Lake Victor,VPN_Gateway,MFA_Token,be:ea:49:87:47:7e,3451,SUCCESS,normal
2026-06-25 13:30:00,36b5229a-acf5-481e-b131-62697118e364,Employee,10.183.14.82,West Zacharymouth,Jira,Biometric,24:2f:78:9e:73:65,2987,SUCCESS,normal
2026-06-25 13:31:00,7631de9d-dde9-4863-a2bd-33886db99102,Employee,98.20.204.213,Murphymouth,HR_Portal,MFA_Token,40:a7:ac:c2:8e:d7,568,SUCCESS,normal
2026-06-25 13:31:00,bdd640fb-0667-4ad1-9c80-317fa3b1799d,Employee,134.89.215.193,Lake Curtis,VPN_Gateway,MFA_Token,36:2c:d8:10:0f:2f,2202,SUCCESS,normal
2026-06-25 13:31:00,a33dc7af-d701-410d-bf4b-1a70c074718e,Employee,125.240.58.51,West Scott,VPN_Gateway,MFA_Token,e4:92:78:8b:ab:a3,4703,SUCCESS,normal
2026-06-25 13:38:00,0f1259e0-a18f-46b6-b535-106e122c9a56,Employee,112.128.170.223,Chadbury,VPN_Gateway,MFA_Token,3e:8e:f8:6d:43:f2,5515,SUCCESS,normal
2026-06-25 13:42:00,0a8381be-c85a-4a46-90e0-f4a0fbdd3933,Employee,59.106.139.154,Caseymouth,Jira,MFA_Token,f4:06:d7:fa:36:dd,5191,SUCCESS,normal
2026-06-25 13:43:00,793b4c32-2050-4494-bd11-48022702878b,Employee,141.243.33.142,Lyonsstad,Jira,Biometric,94:55:3a:53:9f:37,3238,SUCCESS,normal
2026-06-25 13:43:00,11b7e948-d0e6-4660-bc69-dee1bb5e4bcf,Contractor,192.208.24.235,Lake Thomas,VPN_Gateway,MFA_Token,b6:54:87:d8:6c:66,5267,SUCCESS,normal
2026-06-25 13:47:00,076e2bba-7c53-48bf-af92-f25e45df16b6,Employee,57.224.83.7,Port Tanner,HR_Portal,MFA_Token,a4:41:0d:c9:0d:2a,5665,SUCCESS,normal
2026-06-25 13:50:00,c9535b63-ba81-4dd9-987e-f3446f3f920c,Employee,39.102.189.150,Lamborough,HR_Portal,MFA_Token,5c:82:16:df:00:64,4695,SUCCESS,normal
2026-06-25 13:52:00,79e13cea-b0cb-461f-bd85-de89c2171429,Employee,159.105.157.225,Mcguireland,HR_Portal,Password,a8:96:71:cf:7c:9c,6643,SUCCESS,normal
2026-06-25 13:52:00,aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,Employee,205.100.104.114,Richardtown,HR_Portal,Biometric,76:9b:92:6b:dc:a4,1187,SUCCESS,normal
2026-06-25 13:53:00,1bf90e27-dc96-425e-8cf3-a17156dc8907,Employee,115.11.24.126,Taylorburgh,VPN_Gateway,MFA_Token,ce:8e:ec:7f:26:e2,5440,SUCCESS,normal
2026-06-25 13:53:00,87c5421e-ec24-43c5-8754-108ff4188f3f,Employee,218.95.124.135,Smithstad,HR_Portal,MFA_Token,14:9d:7a:1d:7b:28,366,SUCCESS,normal
2026-06-25 13:53:00,abf3ad39-fec2-4bbe-a624-5bfa4fcca39a,Admin,144.239.246.76,Martinezbury,Finance_DB,Password,00:20:ad:0a:75:70,6654,SUCCESS,normal
2026-06-25 13:55:00,46d483f3-d450-481c-ac6f-7633a2607723,Employee,85.88.253.133,Lake Tina,VPN_Gateway,MFA_Token,12:52:e2:da:04:39,4136,SUCCESS,normal
2026-06-25 13:57:00,8db06746-7927-4973-9e78-1fd794e0d3ba,Employee,14.206.221.21,Michaelmouth,HR_Portal,MFA_Token,b8:8a:9c:80:76:3d,1485,SUCCESS,normal
2026-06-25 13:58:00,3c365296-dca0-4eec-acda-bacc1165e210,Employee,47.193.254.5,New Christophershire,VPN_Gateway,MFA_Token,42:a1:85:68:a0:7a,2405,SUCCESS,normal
2026-06-25 14:00:00,93676a02-4fdc-4e1b-adcb-8cb60692dc63,Contractor,152.5.7.122,Davidborough,HR_Portal,MFA_Token,ca:26:7c:34:9a:3d,1739,SUCCESS,normal
2026-06-25 14:01:00,c9535b63-ba81-4dd9-987e-f3446f3f920c,Employee,39.102.189.150,Lamborough,Jira,Password,5c:82:16:df:00:64,6545,SUCCESS,normal
2026-06-25 14:04:00,79e13cea-b0cb-461f-bd85-de89c2171429,Employee,159.105.157.225,Mcguireland,Jira,MFA_Token,a8:96:71:cf:7c:9c,3816,SUCCESS,normal
2026-06-25 14:06:00,74273ca3-287d-46ca-af4c-c69a4b22d308,Employee,80.219.93.184,New Rita,HR_Portal,MFA_Token,8a:98:65:4e:bf:52,902,SUCCESS,normal
2026-06-25 14:07:00,683514f2-ceb8-4f9d-b914-c120c8dcd19f,Employee,96.198.131.169,Gomezchester,Jira,MFA_Token,ba:ef:1b:32:1f:ce,6599,SUCCESS,normal
2026-06-25 14:07:00,d58842de-a2bc-472f-b412-b29347294739,Employee,55.177.11.130,Jasonview,HR_Portal,Password,60:24:57:7d:53:ec,3972,SUCCESS,normal
2026-06-25 14:07:00,076e2bba-7c53-48bf-af92-f25e45df16b6,Employee,57.224.83.7,Port Tanner,VPN_Gateway,MFA_Token,a4:41:0d:c9:0d:2a,2620,SUCCESS,normal
2026-06-25 14:09:00,11b7e948-d0e6-4660-bc69-dee1bb5e4bcf,Contractor,192.208.24.235,Lake Thomas,HR_Portal,MFA_Token,b6:54:87:d8:6c:66,5414,SUCCESS,normal
2026-06-25 14:11:00,9e574f7a-a0ee-49ae-9453-dd324b0dbb41,Employee,219.146.131.158,Lake Chad,VPN_Gateway,MFA_Token,60:74:94:28:77:33,6376,SUCCESS,normal
2026-06-25 14:13:00,e767dcea-b0e6-4969-a213-42b0f1eedba3,Employee,104.147.146.61,Brandiberg,HR_Portal,MFA_Token,e6:dc:41:15:9d:ba,2137,SUCCESS,normal
2026-06-25 14:13:00,793b4c32-2050-4494-bd11-48022702878b,Employee,141.243.33.142,Lyonsstad,HR_Portal,MFA_Token,94:55:3a:53:9f:37,2671,SUCCESS,normal
2026-06-25 14:18:00,46d483f3-d450-481c-ac6f-7633a2607723,Employee,85.88.253.133,Lake Tina,HR_Portal,MFA_Token,12:52:e2:da:04:39,1148,SUCCESS,normal
2026-06-25 14:21:00,aa0b7b14-f2e9-402d-91e9-cdaa6e6981a3,Employee,218.11.152.208,Lake Rachelhaven,VPN_Gateway,Password,8c:9e:d1:a7:ce:97,1473,SUCCESS,normal
2026-06-25 14:22:00,562b0f79-c374-49ee-b50b-ea63371ecd7b,Employee,88.80.186.159,West Melanieview,VPN_Gateway,MFA_Token,8c:16:eb:3f:c1:28,5123,SUCCESS,normal
2026-06-25 14:23:00,e4855aa1-016b-4287-b008-05cca7f36ae9,Contractor,179.105.41.194,Robinsonhaven,HR_Portal,MFA_Token,22:ed:19:7f:3e:e9,6663,SUCCESS,normal
2026-06-25 14:25:00,aa38d0a1-6ba2-4efe-b11c-6eb62095eef6,Employee,205.100.104.114,Richardtown,Jira,SSO,76:9b:92:6b:dc:a4,5486,SUCCESS,normal
2026-06-25 14:25:00,04f64d86-7866-4765-94f7-ce8dd5bcb8d0,Employee,113.51.119.57,Jeffreyland,VPN_Gateway,MFA_Token,9e:14:0f:7e:66:0a,362,SUCCESS,normal
2026-06-25 14:27:00,008d4127-6104-41e3-aa25-a8880f02bad0,Employee,197.15.145.99,Mitchellside,HR_Portal,MFA_Token,f6:f9:4f:61:97:6f,3366,SUCCESS,normal
2026-06-25 14:27:00,787f2425-dbcc-4477-89e9-db0adf465290,Employee,119.93.102.237,Kevinbury,Jira,MFA_Token,46:72:0c:62:cc:a8,5326,SUCCESS,normal
2026-06-25 14:29:00,0f1259e0-a18f-46b6-b535-106e122c9a56,Employee,112.128.170.223,Chadbury,HR_Portal,MFA_Token,3e:8e:f8:6d:43:f2,1112,SUCCESS,normal
2026-06-25 14:30:00,3c365296-dca0-4eec-acda-bacc1165e210,Employee,47.193.254.5,New Christophershire,VPN_Gateway,MFA_Token,42:a1:85:68:a0:7a,1063,SUCCESS,normal
2026-06-25 14:32:00,a3d70628-ece6-4fa2-bd51-66e6451b4cf3,Employee,142.14.44.201,Meganton,HR_Portal,Password,10:75:10:a1:cd:89,4427,SUCCESS,normal
2026-06-25 14:33:00,fbe33b24-3eae-4032-8bd4-a9900640be0f,Contractor,18.84.155.222,Perryshire,HR_Portal,Biometric,24:63:c4:fd:cc:7c,4016,SUCCESS,normal
2026-06-25 14:34:00,0a8381be-c85a-4a46-90e0-f4a0fbdd3933,Employee,59.106.139.154,Caseymouth,Jira,SSO,f4:06:d7:fa:36:dd,4877,SUCCESS,normal
2026-06-25 14:35:00,cf8ebc5a-ccc5-4569-b9e8-a3692999b735,Employee,110.152.194.6,East Jillmouth,HR_Portal,MFA_Token,60:d2:7f:88:51:37,5003,SUCCESS,normal
2026-06-25 14:35:00,c5f8bc16-f786-4b50-91c5-8ef0dd463c09,Employee,126.204.162.165,Sheilaville,Jira,MFA_Token,98:85:5b:87:13:37,7094,SUCCESS,normal
2026-06-25 14:35:00,abf3ad39-fec2-4bbe-a624-5bfa4fcca39a,Admin,156.9.212.232,Martinezbury,GitLab,MFA_Token,00:20:ad:0a:75:70,5193,SUCCESS,normal
2026-06-25 14:35:00,e117dac3-119c-4ea3-a180-50815958a499,Employee,116.143.78.241,South Martha,Jira,MFA_Token,42:9a:04:99:35:44,1301,SUCCESS,normal
2026-06-25 14:37:00,7631de9d-dde9-4863-a2bd-33886db99102,Employee,98.20.204.213,Murphymouth,Jira,MFA_Token,40:a7:ac:c2:8e:d7,2826,SUCCESS,normal
2026-06-25 14:38:00,c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,Employee,129.64.2.241,Woodsstad,HR_Portal,MFA_Token,38:98:c7:d6:70:f9,2065,SUCCESS,normal
2026-06-25 14:39:00,9132b63e-f162-47e4-a9c3-49e03602f8ac,Employee,218.17.215.90,Lake Victor,Jira,Biometric,be:ea:49:87:47:7e,4571,SUCCESS,normal
2026-06-25 14:41:00,bf3c4c06-4343-48bc-89fa-6a688fb5d27b,Admin,138.13.57.48,Jeffreyberg,VPN_Gateway,MFA_Token,a0:fc:2e:18:38:4e,4223,SUCCESS,normal
2026-06-25 14:43:00,269cd696-236c-4b87-94a0-bccb8a476a87,Employee,114.113.227.238,North Robert,HR_Portal,MFA_Token,d4:a9:ee:d4:1f:69,5722,SUCCESS,normal
2026-06-25 14:45:00,8db06746-7927-4973-9e78-1fd794e0d3ba,Employee,14.206.221.21,Michaelmouth,HR_Portal,MFA_Token,b8:8a:9c:80:76:3d,1243,SUCCESS,normal
2026-06-25 14:47:00,a53f8a28-abf3-43fc-a181-3d25655238a6,Employee,52.60.63.66,North Stephenshire,VPN_Gateway,MFA_Token,ee:33:25:6d:87:43,4857,SUCCESS,normal
2026-06-25 14:51:00,06cb0fb3-9a1d-4644-815e-f6d13b8faa18,Contractor,3.173.150.154,South Bridget,Jira,MFA_Token,26:03:51:d8:ae:8e,511,SUCCESS,normal
2026-06-25 14:52:00,19108be5-8ce2-4ea3-9b20-a56edc815fe7,Employee,64.241.202.234,Port Melindaburgh,HR_Portal,Password,e6:d0:f8:f6:6d:cd,6276,SUCCESS,normal
2026-06-25 14:55:00,be0f051b-1b66-45a9-a3c4-36571d8cbbac,Employee,6.45.196.230,Cassandramouth,HR_Portal,SSO,16:68:87:fa:80:1a,6206,SUCCESS,normal
2026-06-25 14:55:00,1bf90e27-dc96-425e-8cf3-a17156dc8907,Employee,115.11.24.126,Taylorburgh,HR_Portal,Password,ce:8e:ec:7f:26:e2,2171,SUCCESS,normal
